preds,statements,ids,tokens,extra
Rosie Huntington-Whiteley was most successful in the year 2011.,What year was Rosie Huntington-Whiteley most successful?,1770.0,5265,In which year was Rosie Huntington-Whiteley most successful?;What awards did Rosie Huntington-Whiteley win?; In which years did she win those awards?
The top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles were not found in the database.,Who were the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles?,8524.0,5025,What was the time for the first place finisher?;Who were the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles?; What was the time for the second place finisher?
"Morris played the roles of ""Korben Dallas's mother"" in the movie ""The Fifth Element"" and ""Karen Pruitt"" in the movie ""Home Alone 3"" in 1997.",What movies and roles did Morris play in 1997?,33.0,5174,What movies did Morris play in 1997?; What roles did Morris play in 1997?;What roles did Morris play in 1997?
Tatyana Ledovskaya (EUN) and Vera Ordina (EUN) received the silver and bronze medals for the women's 400 metres hurdles at the 1992 Summer Olympics.,Who received the silver and bronze medals for the women's 400 metres hurdles at the 1992 Summer Olympics?,7783.0,4855, Who received the bronze medal for the women's 400 metres hurdles at the 1992 Summer Olympics?;Who won the silver and bronze medals for the women's 400 metres hurdles at the 1992 Summer Olympics?;Who received the silver medal for the women's 400 metres hurdles at the 1992 Summer Olympics?
"The population breakdown of Nurpur Jattan by gender is 401 males and 362 females, and it has a total of 157 houses.","What is the population breakdown of Nurpur Jattan by gender, and how many houses does it have?",9853.0,4691, how many houses does Nurpur Jattan have?;What is the population breakdown of Nurpur Jattan by gender?;what is the population breakdown of Nurpur Jattan by gender?
"Kathryn Beaumont starred in ""Peter Pan"" in 1953.",What did Kathryn Beaumont star in 1953?,1262.0,4676, What titles did Kathryn Beaumont star in 1953?;What roles did Kathryn Beaumont have in 1953?;What role did Kathryn Beaumont have in 1953?
"The total statistics of Talwandi Mehma are:
- Scheduled Castes (SC): 984
- Scheduled Tribes (ST): 0
- Literates: 912",What are the total statistics of Talwandi Mehma?,8567.0,4751,What is the total population of Talwandi Mehma?; How many literates are there in Talwandi Mehma?;What are the total statistics of Talwandi Mehma in terms of population and literacy?
"Fabrizio Donato won gold medals in the Mediterranean Games, European Indoor Championships, and European Championships.",Which competitions did Fabrizio Donato win gold medal?,1804.0,5887,In which competitions did Fabrizio Donato win a gold medal?; In which competition did Fabrizio Donato achieve the 1st position?;What are the positions Fabrizio Donato achieved in each competition?
"Wayne Kerrins played for Fulham in the Third Division in the seasons 1986-87, 1987-88, and 1988-89.","Who did Wayne Kerrins play for in the third division, and what seasons did he play for them?",12122.0,6214," What seasons did Wayne Kerrins play for that team?;In which division did Wayne Kerrins play for Fulham, and in what seasons did he play for them?;What team did Wayne Kerrins play for in the third division?"
"Maylee Todd released the album ""Do Right! Serato Pressing featuring Maylee Todd"" on the Do Right Music label in the year 2011.",Which albums did Maylee Todd release on the Do Right Music label and in which years?,8270.0,4915,which albums did Maylee Todd release on the Do Right Music label?; in which years were these albums released?;What albums did Maylee Todd release on the Do Right Music label?
There are 0 males and 0 females in Mithra households.,How many males and females are there in Mithra households?,10502.0,5005, How many males and females are there in Mithra households?;What is the total number of people in Mithra households?;How many males and females are there in Mithra households?
"In 2012, Daniela Ramirez had the roles of Selena and Vanessa.",What did Daniela Ramirez do in 2012?,9243.0,3485,What was Daniela Ramirez's role in 2012?;What roles did Daniela Ramirez have in each year? What role did Daniela Ramirez have in 2012?
"Feyisa Lilesa ran in the Xiamen International Marathon, Rotterdam Marathon, and Chicago Marathon in 2010.",What marathons did Feyisa Lilesa run in 2010?,2255.0,5116,In which marathons did Feyisa Lilesa participate in 2010?; In which year did he run them?;What marathons did Feyisa Lilesa run?
"The albums ""Shines in the Dark"" and ""Follow Your Heart"" by Smacksoft were nominated for Best Modern Rock Album at the Korean Music Awards in 2010 and 2013, respectively.","Which of Smacksoft's albums were nominated for Best Modern Rock Album at the Korean Music Awards, and when were they nominated?",11703.0,4703, When were they nominated?;Which albums by Smacksoft were nominated for Best Modern Rock Album at the Korean Music Awards?;What albums by Smacksoft were nominated for Best Modern Rock Album at the Korean Music Awards?
"Anthony Alonzo won Metro Manila Film Festival awards for the works ""Bago Kumalat ang Kamandag"" and ""Anak Badjao"" in 1983 and 1987, respectively.","When did Anthony Alonzo win Metro Manila Film Festival awards and for which works, respectively?",21257.0,4881, For which works did Anthony Alonzo win Metro Manila Film Festival awards?;When did Anthony Alonzo win Metro Manila Film Festival awards?;For which works did Anthony Alonzo win Metro Manila Film Festival awards and in which years?
"The lead role played by Minal Khan in 2017 was ""Pari"".",What were the lead roles played by Minal Khan in 2017?,9053.0,4973,What roles did Minal Khan play in 2017?; Were any of the roles lead roles?;What lead roles did Minal Khan play in 2017?
There is no data available for New Medicine's singles on the Mainstream chart in 2010 and 2011.,What were the Peak Positions on the Mainstream chart of three New Medicine's singles in 2010 and 2011?,17677.0,5133, What were the Peak Positions on the Mainstream chart of New Medicine's singles in 2011?;What were the Peak Positions on the Mainstream chart of New Medicine's singles in 2010?;What were the peak positions on the Mainstream chart for New Medicine's singles in 2010 and 2011?
"The total votes in the 1956 United States presidential election in Wyoming was 124127, with a percentage of 100.00%.",What were the results of the 1956 United States presidential election in Wyoming?,2127.0,3537,"What were the results of the 1956 United States presidential election in Wyoming?;This query cannot be decomposed into sub-queries as it requires specific information about the 1956 United States presidential election in Wyoming, which cannot be broken down further."
"Hawkins finished in 20th position in the 10,000m event at the 2014 Commonwealth Games with a time of 29:12.52.",How was Hawkins doing in the 2014 Commonwealth Games?,15547.0,5534,How did Hawkins perform in the 2014 Commonwealth Games?;What was Hawkins' position in the 2014 Commonwealth Games?; What event did Hawkins participate in the 2014 Commonwealth Games?
"Yes, Joshua Jackson did star in The Simpsons as Jesse Grass.",Did Joshua Jackson ever star in the Simpsons?,320.0,4596,What roles did Joshua Jackson play in TV shows?;Has Joshua Jackson ever appeared in The Simpsons?; Did he star in the Simpsons?
Allkja played for Elbasani in the Albanian Second Division in the 2017-18 season.,What year did Allkja play for Elbasani in the Albanian Second Division?,20746.0,6243, In which division did Allkja play for Elbasani?;What years did Allkja play for Elbasani?;In which year did Allkja play for Elbasani in the Albanian Second Division?
"Marcos Acuña had the most matches, goals, and assists while playing for Sporting CP, with 79 matches, 7 goals, and 9 assists.","Where did Marcos Acuña have the most matches, goals, and assists totals and assists and how many of each did he have.?",21526.0,7437,"In which club did Marcos Acuña have the most matches, goals, and assists, and how many of each did he have?;What were Marcos Acuña's match, goal, and assist totals for each league and cup? Where did he have the most matches, goals, and assists?"
"Yes, the city of Bujumbura has more than one museum.",Do any cities have more than one museum?,1431.0,4890, which cities have more than one museum?;what are the names of the museums in each city?;How many cities have more than one museum?
Sergeant Jack Driscoll,What was Owen McDonnell's first role for something made by RTE?,1516.0,4851,"What was Owen McDonnell's role in ""Mount Pleasant"" made by RTE?; What was Owen McDonnell's first role for something made by RTE?;What was Owen McDonnell's first role for RTE?"
"Fofana's times, events, and venues in 2015 and 2016 were:
- 60m hurdles in Prague, Czech Republic with a time of 7.75 seconds in 2015
- 110m hurdles in Amsterdam, Netherlands with a time of 13.52 seconds in 2016","What were Fofana's times, events, and venues in 2015 and 2016?",16773.0,5825,"What were Fofana's times, events, and venues in 2015?; What were Fofana's times, events, and venues in 2016?;What were Fofana's times, events, and venues in 2015 and 2016?"
"The populations of the three largest ethnic groups are:
1. Chinese - 37,355
2. European - 32,905
3. Filipino - 12,975",What are the populations of the three largest ethnic groups?,12510.0,3927,What are the populations of the largest ethnic groups in Vancouver Kingsway?;What is the population of the largest ethnic group? What is the population of the second largest ethnic group? What is the population of the third largest ethnic group?
"The minimum prize earned was $947172, the maximum prize earned was $10000000, and the player who won the least was Bruno Politano.","What were the minimum and maximum prizes earned, and who won the least?",9796.0,5296,What was the minimum and maximum prize earned in the tournament?;What were the minimum and maximum prizes earned?; Who won the least prize?
Giourkas Seitaridis appeared for Panathinaikos in the Alpha Ethniki league for the 2003-04 season.,What club and league did Giourkas Seitaridis appear in for the 2003–04 season?,20887.0,6471,In which club and league did Giourkas Seitaridis appear during the 2003-04 season?;What club did Giourkas Seitaridis appear in for the 2003–04 season?; What league did Giourkas Seitaridis appear in for the 2003–04 season?
The query returned a total of 214 workers in Main work who were engaged as cultivators and Agricultural Labourers.,How many workers in Main work were engaged as cultivators and Agricultural Labourers?,9080.0,3621,How many workers were engaged as cultivators in the Main Worker category? How many workers were engaged as Agricultural Labourers in the Main Worker category?;How many workers in Main work were engaged in agricultural labor and cultivation?
"Sampson starred as ""Ozzy"" in the TV show ""The Walking Dead"" in the year 2019.",When and where did Sampson star as “Ozzy”?,717.0,5767," Where did Sampson star as “Ozzy”?;When and where did Sampson play the role of ""Ozzy""?;When did Sampson star as “Ozzy”?"
The winner of the 2016 presidential election in New Jersey was Majority.,Who were the winner and runner up in the 2016 presidential election in New Jersey?,21182.0,4849, Who was the runner up in the 2016 presidential election in New Jersey?;Who were the top two candidates in the 2016 presidential election in New Jersey?;Who was the winner in the 2016 presidential election in New Jersey?
"Shelly Blond did voice work as Cinderella in ""Snow White: The Sequel"" in 2007 and as Audrey Glamour in ""Moomins on the Riviera"" in 2014.","What kind of voice work did Shelly Blond do in 2007 and 2014, and in which productions?",7921.0,5184,What kind of voice work did Shelly Blond do in 2007 and in which production?; What kind of voice work did Shelly Blond do in 2014 and in which production?;What voice work did Shelly Blond do in 2007 and 2014?
The Democratic Party of Côte d'Ivoire - African Democratic Rally won the election by 148 seats.,Who won the election and by how many seats?,10226.0,4775,Who won the election?;What was the margin of victory in the election?; By how many seats did the winning party win?
Thunder was playing the role of Yang Kang-woo in the 2011 movie Padam Padam.,What was Thunder doing in the 2011 movie Padam Padam?,17674.0,4891,What role did Thunder play in the 2011 movie Padam Padam?; What was Thunder's role in the 2011 movie?;What was the title of the 2011 movie Thunder was in?
"The total number of houses in Bhandal Bet was 585 and the male and female population was 1486 and 1398, respectively.",What was the total number of houses and the male and female population of Bhandal Bet?,11222.0,4950,what was the total number of houses in Bhandal Bet?; what was the male and female population of Bhandal Bet?;What is the population of Bhandal Bet and the breakdown of male and female residents?
"""A View from the Bridge"" won the categories of Best Revival of a Play and Best Direction of a Play at the Tony Awards.","Which categories of Tony Awards did ""A View from the Bridge"" win?",1811.0,5572," Which awards did ""A View from the Bridge"" win?;What categories did ""A View from the Bridge"" win at the Tony Awards?;What Tony Award category did ""A View from the Bridge"" win?"
Pierre Bertho earned 100% of the total votes during the 1946 Dahomey and Togo by-election.,What ratio of total votes did Pierre Bertho earn during the 1946 Dahomey and Togo by-election?,21241.0,4851,what was the total number of votes in the 1946 Dahomey and Togo by-election?;What percentage of total votes did Pierre Bertho earn during the 1946 Dahomey and Togo by-election?; how many votes did Pierre Bertho earn?
"The sub-table does not provide information about the number of stations on the Koumi Line. Therefore, I cannot get the answer from the sub-table.",How many stations does Koumi Line have altogether and what are they?,14571.0,5837,How many stations are there on the Koumi Line and what are their names?; How many stations are there in total on the Koumi Line?;What are the names of the stations on the Koumi Line?
"Based on the information provided, Alessandra Negrini comprised the role of Clara in the movie ""Olho no Olho"" in 1993.",When did Alessandra Negrini comprise the role of Clara in what movie?,21603.0,4724, In what movie did Alessandra Negrini comprise the role of Clara?;When did Alessandra Negrini comprise the role of Clara?;In what movie did Alessandra Negrini play the role of Clara?
"The latest IETF standards documentation is ""TFTP Windowsize Option"" and it was released on January 23, 2015.",Was is the latest IETF standards documentation and when was it released?,1507.0,5583, Which RFC has the latest publication date?;What are the publication dates for each RFC?;What is the latest IETF standards documentation and its release date?
The percentage of votes held by Labour in the 1940 Bow and Bromley election seat was 0%.,What percentage of votes held the 1940 Bow and Bromley election seat for labour?,12107.0,4510, What percentage of those votes were held by the Labour party?;What were the total number of votes for the 1940 Bow and Bromley election seat?;What was the percentage of votes for the Labour party in the 1940 Bow and Bromley election?
The query cannot be answered with the provided sub-table as it does not contain any data for Judith Flanagan Kennedy.,How many votes did Judith Flanagan Kennedy defeat Clancy with in 2009?,21092.0,4310,What were the total votes for Judith Flanagan Kennedy and Clancy in 2009?;What was the margin of victory for Judith Flanagan Kennedy in 2009?; What was the difference in votes between Judith Flanagan Kennedy and Clancy in 2009?
"Keila Costa competed in Brazil Belém and Brazil São Paulo in late May and early June. In late May, she performed in the Long jump event and achieved a result of 6.88 m with a wind speed of -0.1 m/s.","In which locations did Keila Costa compete in late May and early June, and how did she perform in late May?",14990.0,5437,"Where did Keila Costa compete in late May and early June, and how did she perform in late May?; How did she perform in late May?;In which locations did Keila Costa compete in late May and early June?"
"Morgan simultaneously appeared in ""The O.C."" and ""Weeds"" in 2005, and ""Jam"" and ""Grey's Anatomy"" in 2006.",Which television series did Morgan simultaneously appear in 2005 and 2006?,11319.0,5358,In which years did Morgan appear in television series?;What television series did Morgan appear in 2005? What television series did Morgan appear in 2006?
"Yes, Alexandria Daddario has reprised her role as Annabeth Chase for multiple films.",Has Alexandria Daddario reprised any of her roles for multiple films?,8404.0,4602, Has she reprised any of her roles for multiple films?;What roles has Alexandria Daddario played in multiple films?;Has Alexandria Daddario reprised any of her roles for multiple films?
No data from database,What percentage of the vote did each candidate receive?,20761.0,3061,What were the vote percentages for each candidate?;What percentage of the vote did Party_1 candidate receive? What percentage of the vote did Party_2 candidate receive?
Raghava Lawrence did not act in any films in 2000.,Which films did Raghava Lawrence act in 2000?,11374.0,5035,In which films did Raghava Lawrence act in 2000?;What films did Raghava Lawrence act in?; In which year did Raghava Lawrence act in the films?
The U Too began broadcasting on channel 26.2 and in 480i definition.,What channel and definition did The U Too began broadcasting on?,21057.0,5048,What channel did The U Too begin broadcasting on?;On which channel did The U Too begin broadcasting?; What definition did The U Too begin broadcasting on?
"The two heaviest ships Gerhard Bigalk attacked were the HMS Audacity, which was sunk, and another ship with a tonnage of 8096 GRT, which was damaged.",What happened to the two heaviest ships Gerhard Bigalk attacked?,10055.0,4851,what is the tonnage of the heaviest ship Gerhard Bigalk attacked?; what happened to the heaviest ships Gerhard Bigalk attacked?;What happened to the ships Gerhard Bigalk attacked?
"The singles released by Baby D in 1995 and 1996 were ""(Everybody's Got to Learn Sometime) I Need Your Loving"", ""So Pure"", and ""Take Me to Heaven"". These singles were from the album ""Deliverance"".","What singles did Baby D release in 1995 and 1996, and which album were they from?",13051.0,5947," What singles did Baby D release in 1996?;What singles did Baby D release in 1995 and 1996, and from which albums were they from?;What singles did Baby D release in 1995?"
"The award Patricia Routledge won for producing ""Keeping Up Appearances"" is the British Comedy Award.","What awards did Patricia Routledge win for producing ""Keeping Up Appearances""?",1870.0,4986," For which work did she win the award?;What awards did Patricia Routledge win?;What award did Patricia Routledge win for her work in ""Keeping Up Appearances""?"
"Yes, George Rose won awards for Featured Actor.",Did George Rose win any awards for Featured Actor?,1775.0,5214, Did he win any awards for Featured Actor?;What awards did George Rose win?;What awards did George Rose win for his acting performances?
Amber Kuo received the 45th Golden Bell Awards for starring in the film The Year of Happiness and Love.,What awards did Amber Kuo receive for starring in the film The Year of Happiness and Love?,2289.0,5199,What awards did Amber Kuo receive?; For which film did she receive the awards?;What awards did Amber Kuo receive for her acting in various films?
ANA flew its last flight of Airbus A321-100 in 2008.,When did ANA fly its last flight of Airbus A321-100?,706.0,4997,When was the Airbus A321-100 introduced?;When was the last flight of the Airbus A321-100 flown by ANA?; When was the Airbus A321-100 retired?
Mary Dalton played in Johnson's adaptation of Native Son.,Who played in Johnson's of Native Son?,20704.0,4586, Who played in Adam?;Who played in Johnson's of Native Son?;Who played in IO?
"The television series that Andy Gross appeared as a ventriloquist are ""Beverly Hills, 90210"" and ""After Judgment"".",What are some television series that Andy Gross appeared as a ventriloquist?,7867.0,3559,In which television series did Andy Gross appear as a ventriloquist?;What television series did Andy Gross appear as a ventriloquist?
Olivia Cooke starred in the roles of Emma Decody and Becky Sharp.,Which roles did Olivia Cooke star in?,8564.0,4359,In which roles did Olivia Cooke star?;What titles did Olivia Cooke star in?; What roles did Olivia Cooke have in those titles?
"The query ""In which Marathi language shows did Hattangad act?"" cannot be answered from the sub-table.",In which Marathi language shows did Hattangad act?,11699.0,3145,In which language shows did Hattangad act?;What are the Marathi language shows? In which Marathi language shows did Hattangad act?
"Ensemble, Daphne",What Off-Broadway roles did Patti Murin play?,1792.0,4722,What roles did Patti Murin play in Love's Labour's Lost and Xanadu?;What roles did Patti Murin play in Off-Broadway productions?
Talitha Bateman played the television roles of Cheerleader and Scarlett Kincaid in 2014 and 2015.,What television roles did Talitha Bateman play in 2014 and 2015?,21407.0,4908, What television roles did Talitha Bateman play in 2015?;What television roles did Talitha Bateman play in 2014?;What television roles did Talitha Bateman play in 2014 and 2015?
Julie Warner played the single-episode role of Rose Pinchbinder in 2009.,Which single-episode role did Julie Warner play in 2009?,945.0,5032, Which of these roles was a single-episode role?;What roles did Julie Warner play in 2009?;What single-episode role did Julie Warner play in 2009?
The Speaker of the House of Representatives of Yemen until 1993 was Dr. Yasin Said Numan. He was replaced by someone else after 1993.,"Who was Speakers of the House of Representatives of Yemen until 1993, and who replaced him?",7932.0,3673,Who was the Speaker of the House of Representatives of Yemen until 1993?; Who replaced him as the Speaker of the House of Representatives of Yemen?
"The film ""God's Army 2: States of Grace (2005)"" was directed by Richard Dutcher. Two other films directed by the same director are ""Brigham City"" (2001) and ""God's Army"" (2000).",Who was God's Army 2: States of Grace (2005) directed by and which two films were also directed by the same director?,8302.0,8725," Which two films were also directed by the same director?;Which director directed the film ""God's Army 2: States of Grace (2005)"" and what other two films did they direct?;Who was God's Army 2: States of Grace (2005) directed by?"
"Brooks Ashmanskas appeared as Alan in the play ""God of Carnage"" in the year 2012.",When and in what play did Brooks Ashmanskas appear as Alan?,12409.0,4879,When did Brooks Ashmanskas appear as Alan?;In what play did Brooks Ashmanskas appear as Alan?; In what play did Brooks Ashmanskas appear as Alan?
"Fatima Tazi, Naevia, Camille Jordanson, Valerie Khoury, Adriana, Violet, Cassie",Which roles did Brandt play in 2011?,9726.0,5022, What roles did Brandt play in 2014?;What roles did Brandt play in various years?;What roles did Brandt play in 2007?
"Aguilera won the Grammy Award for the song ""Beautiful"" in 2004.",Which Grammy Award did Aguilera win in 2004 and what song was it for?,21213.0,5674,Which Grammy Award did Aguilera win in 2004?;What Grammy Award did Aguilera win in 2004?; What song was it for?
"CJ Baran produced the songs ""Emotion"" and ""Let's Get Lost"" for Carly Rae Jepsen's album ""E-MO-TION"".",What songs did CJ Baran produce for Carly Rae Jepsen and for what album?,7979.0,7349,Which songs did CJ Baran produce for Carly Rae Jepsen?; For what album did CJ Baran produce those songs?;What songs did CJ Baran produce for Carly Rae Jepsen?
Kapoor & Sons won the Diversity Award at the Indian Film Festival of Melbourne and was nominated for the Best Supporting Actor category at the Filmfare Awards.,What awards did Kapoor & Sons win and was nominated for?,12360.0,5398, What awards was Kapoor & Sons nominated for?;What awards did Kapoor & Sons win and for which categories were they nominated?;What awards did Kapoor & Sons win?
"Nuvvostanante Nenoddantana, Okkade, Bangaram","In 2005 and 2006, which Telugu language films did Santhoshi appear in?",21594.0,4963, What Telugu language films did Santhoshi appear in in 2006?;What Telugu language films did Santhoshi appear in in 2005?;In which Telugu language films did Santhoshi appear in?
"Yes, Oklahoma has an indoor football team called Oklahoma Defenders.",Does Oklahoma have any indoor football teams?,1488.0,5001,What indoor football teams are based in Oklahoma?;What are the types of clubs in Oklahoma?; Are there any indoor football clubs in Oklahoma?
